pool,method,active_k,n,run_root,run_name,model_variant,candidate_set
slow_fast,ngram_sd,11,174,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced,k1_2_4_6_8_10_12_14_16
slow_fast,ngram_sd,12,29494,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced,k1_2_4_6_8_10_12_14_16
slow_fast,ngram_sd,13,128,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced,k1_2_4_6_8_10_12_14_16
slow_fast,ngram_sd,14,21659,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced,k1_2_4_6_8_10_12_14_16
slow_fast,ngram_sd,15,77,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced,k1_2_4_6_8_10_12_14_16
slow_fast,ngram_sd,16,26960,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced,k1_2_4_6_8_10_12_14_16
slow_only,eagle3,2,2848,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced,k1_2_4_6_8_10_12_14_16
slow_only,eagle3,4,1863,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced,k1_2_4_6_8_10_12_14_16
slow_only,eagle3,8,984,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced,k1_2_4_6_8_10_12_14_16
slow_only,eagle3,16,9569,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced,k1_2_4_6_8_10_12_14_16
slow_only,ngram_sd,1,38,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced,k1_2_4_6_8_10_12_14_16
slow_only,ngram_sd,2,1577,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced,k1_2_4_6_8_10_12_14_16
slow_only,ngram_sd,3,96,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced,k1_2_4_6_8_10_12_14_16
slow_only,ngram_sd,4,1229,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced,k1_2_4_6_8_10_12_14_16
slow_only,ngram_sd,5,135,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced,k1_2_4_6_8_10_12_14_16
slow_only,ngram_sd,6,183,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced,k1_2_4_6_8_10_12_14_16
slow_only,ngram_sd,7,186,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced,k1_2_4_6_8_10_12_14_16
slow_only,ngram_sd,8,1268,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced,k1_2_4_6_8_10_12_14_16
slow_only,ngram_sd,9,193,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced,k1_2_4_6_8_10_12_14_16
slow_only,ngram_sd,10,233,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced,k1_2_4_6_8_10_12_14_16
slow_only,ngram_sd,11,204,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced,k1_2_4_6_8_10_12_14_16
slow_only,ngram_sd,12,243,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced,k1_2_4_6_8_10_12_14_16
slow_only,ngram_sd,13,200,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced,k1_2_4_6_8_10_12_14_16
slow_only,ngram_sd,14,219,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced,k1_2_4_6_8_10_12_14_16
slow_only,ngram_sd,15,196,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced,k1_2_4_6_8_10_12_14_16
slow_only,ngram_sd,16,88386,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_balanced,k1_2_4_6_8_10_12_14_16
slow_fast,eagle3,1,23,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced,k1_2_4_8_16
slow_fast,eagle3,2,3217,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced,k1_2_4_8_16
slow_fast,eagle3,4,11833,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced,k1_2_4_8_16
slow_fast,eagle3,8,133,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced,k1_2_4_8_16
slow_fast,eagle3,16,60,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced,k1_2_4_8_16
slow_fast,ngram_sd,1,39,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced,k1_2_4_8_16
slow_fast,ngram_sd,2,118,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced,k1_2_4_8_16
slow_fast,ngram_sd,3,95,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced,k1_2_4_8_16
slow_fast,ngram_sd,4,202,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced,k1_2_4_8_16
slow_fast,ngram_sd,5,141,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced,k1_2_4_8_16
slow_fast,ngram_sd,6,192,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced,k1_2_4_8_16
slow_fast,ngram_sd,7,188,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced,k1_2_4_8_16
slow_fast,ngram_sd,8,29443,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced,k1_2_4_8_16
slow_fast,ngram_sd,9,155,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced,k1_2_4_8_16
slow_fast,ngram_sd,10,178,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced,k1_2_4_8_16
slow_fast,ngram_sd,11,135,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced,k1_2_4_8_16
slow_fast,ngram_sd,12,190,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced,k1_2_4_8_16
slow_fast,ngram_sd,13,154,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced,k1_2_4_8_16
slow_fast,ngram_sd,14,166,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced,k1_2_4_8_16
slow_fast,ngram_sd,15,160,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced,k1_2_4_8_16
slow_fast,ngram_sd,16,63258,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced,k1_2_4_8_16
slow_only,eagle3,2,2848,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced,k1_2_4_8_16
slow_only,eagle3,4,1863,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced,k1_2_4_8_16
slow_only,eagle3,8,984,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced,k1_2_4_8_16
slow_only,eagle3,16,9569,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced,k1_2_4_8_16
slow_only,ngram_sd,1,38,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced,k1_2_4_8_16
slow_only,ngram_sd,2,1577,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced,k1_2_4_8_16
slow_only,ngram_sd,3,96,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced__k1_2_4_8_16,survival_utility_controller_v4_balanced,k1_2_4_8_16
